year,program,artist,appearances,song,tags,type,origin,associated_acts,members,MB_Producers,MB_MemberOf,Wiki_Summary,spotify_followers,spotify_popularity,artist_category
2019,NHK紅白歌合戦,AKB48,12.0,恋するフォーチュンクッキー〜紅白世界選抜SP〜,J-POP,女性グループ,日本,"秋元康, （総合プロデューサー）, AKB48グループ","メンバー, を参照",情報なし,"宇佐美友紀, 折井あゆみ, 星野みちる, 渡邊志穂, 増山加弥乃, 駒谷仁美, 中西里菜, 成田梨紗, 大江朝美, 戸島花, 川崎希, 大島麻衣, 浦野一美, 佐藤由加理, 平嶋夏海, 前田敦子, 峯岸みなみ, 篠田麻里子, 板野友美, 高橋みなみ, 小嶋陽菜, 上村彩子, 今井優, 高田彩奈, 早野薫, 野呂佳代, 大堀恵, 小野恵令奈, 奥真奈美, 佐藤夏希, 増田有華, 河西智美, 宮澤佐江, 松原夏海, 秋元才加, 梅田彩佳, 大島優子, 小林香菜, 早野薫, 藤島マリアチカ, 堀江聖夏, 磯怜奈, 大塚亜季, 坂田涼, 井上奈瑠, 早乙女美樹, 松岡由紀, 野口玲菜, 米沢瑠美, 仲川遥香, 多田愛佳, 仲谷明香, 菊地あやか, 片山陽加, 田名部生来, 渡辺麻友, 柏木由紀, 飯沼友里奈, 金子智美, 小塚里菜, 渡辺茉莉絵, 吉岡沙葵, 出口陽, 中西優香, 中田ちさと, 鈴木菜絵, 瓜屋茜, 成瀬理沙, 佐伯美香, 村中聡美, 藤本紗羅, 大家志津香, 佐藤亜美菜, 藤江れいな, 倉持明日香, 山田みずき, 有馬優茄, 畑山亜梨紗, 冨田麻友, 小原春香, 中塚智実, 内田眞由美, 石田晴香, 宮崎美穂, 北原里英, 指原莉乃, 仁藤萌乃, 近野莉菜, 高城亜樹, 西澤沙羅, 野中美郷, 北原里英, 中田ちさと, 佐藤すみれ, 高城亜樹, 石黒莉美, 愛迫みゆ, 林あやの, 前田亜美, 鈴木まりや, 小森美果, 鈴木紫帆里, 松井咲子, 片野友里恵, 早乙女美樹, 近野莉菜, 小松瑞希, 西川七海, 浅居円, 石部郁, 石井彩夏, 郭グレース, 小水七海, 三木にこる, 坂本莉央, 杉山未来, 冨手麻妙, 今井悠理枝, 植木あさ香, 佐野友里子, 佐藤すみれ, 前田亜美, 伊藤彩夏, 石黒貴己, 絹本桃子, 高松恵理, 中村麻里子, 大場美奈, 島田晴香, 竹内美宥, 森杏奈, 山内鈴蘭, 永尾まりや, 島崎遥香, 横山由依, 藤田奈那, 加藤玲奈, 岩崎仁美, 小林茉里奈, 入山杏奈, 金沢有希, 阿部マリア, 伊豆田莉奈, 仲俣汐里, 市川美織, 豊田早姫, 岡﨑ちなみ, 川上麻里奈, 牛窪紗良, 山口菜有, 小嶋菜月, 川栄李奈, 名取稚菜, 岩佐美咲, 大家志津香, 森川彩香, 大場美奈, 中村麻里子, 島田晴香, 竹内美宥, 高橋朱里, 田野優花, 武藤十夢, 平田梨奈, 大森美優, 佐々木優佳里, 岩田華怜, 鈴木里香, サイード横田絵玲奈, 江口愛実, 阿部マリア, 長谷川晴奈, 森山さくら, 渡邊寧々, 光宗薫, 相笠萌, 岩立沙穂, 北澤早紀, 茂木忍, 岡田彩花, 高島祐利奈, 梅田綾乃, 大島涼花, 篠崎彩奈, 雨宮舞夏, 北汐莉, 村山彩希, 渡辺美優紀, 松井珠理奈, 田野優花, 高橋朱里, 橋本耀, 小嶋真子, 西野未姫, 岡田奈々, 内山奈月, 前田美月, 小嶋菜月, 伊豆田莉奈, 光宗薫, 石田安奈, 武藤十夢, 小谷里歩, 市川愛美, 大和田南那, 佐藤妃星, 土保瑞希, 湯本亜美, 峯岸みなみ, 古畑奈和, 矢倉楓子, 高城亜樹, 平田梨奈, 兒玉遥, 大森美優, 佐々木優佳里, 向井地美音, 野澤玲奈, 込山榛香, 高島祐利奈, 橋本耀, 内山奈月, 相笠萌, 梅田綾乃, 西野未姫, 岡田彩花, 小嶋真子, 峯岸みなみ, 岩立沙穂, 北澤早紀, 茂木忍, 村山彩希, 岡田奈々, 大川莉央, 達家真姫宝, 飯野雅, 西山怜那, 後藤萌咲, 川本紗矢, 下口ひなな, 田北香世子, 横島亜衿, 渋谷凪咲, 生駒里奈, 土保瑞希, 西山怜那, 山本彩, 小笠原茉由, 大和田南那, 横島亜衿, 木﨑ゆりあ, 宮脇咲良, 大川莉央, 田北香世子, 福岡聖菜, 市川愛美, 中西智代梨, 佐藤妃星, 下口ひなな, 達家真姫宝, 湯本亜美, 奥洞千捺, 森脇由衣, 藤村菜月, 岩﨑萌花, 山本亜依, 北玲名, 近藤萌恵里, 吉野未優, 福地礼奈, 谷優里, 濵松里緒菜, 阿部芽唯, 舞木香純, 廣瀬なつき, 早坂つむぎ, 下青木香鈴, 谷口もか, 長久玲奈, 横道侑里, 人見古都音, 中野郁海, 谷川聖, 佐藤栞, 山田菜々美, 佐藤七海, 本田仁美, 行天優莉奈, 濵咲友菜, 橋本陽菜, 左伴彩佳, 倉野尾成美, 宮里莉羅, 永野芹佳, 小田えりな, 小栗有以, 岡部麟, 大西桃香, 太田奈緒, 坂口渚沙, 佐藤朱, 清水麻璃亜, 下尾みう, 髙橋彩音, 高岡薫, 山本瑠香, 横山結衣, 吉川七瀬, 谷口めぐ, 小谷里歩, 渋谷凪咲, 塚本まり子, 服部有菜, 飯野雅, 佐伯美香, 高橋希良, 野村奈央, 山邊歩夢, 北川綾巴, 渡辺美優紀, 白間美瑠, 朝長美桜, 矢吹奈子, 吉田華恋, 千葉恵里, 樋渡結依, 久保怜音, 西川怜, 北川綾巴, 馬嘉伶, 馬嘉伶, 鈴木まりや, 野田陽菜乃, 寺田美咲, 歌田初夏, 野口菜々美, 浅井七海, 稲垣香織, 武藤小麟, 山内瑞葵, 安田叶, 庄司なぎさ, 梅本和泉, 長友彩海, 山根涼羽, 田屋美咲, 播磨七海, 黒須遥香, 道枝咲, 佐藤美波, 本間麻衣, 前田彩佳, 鈴木くるみ, 田口愛佳, 平野ひかる, 髙橋彩香, 山田杏華, 川原美咲, 奥本陽菜, 春本ゆき, 山邊歩夢, 奥原妃奈子, 森月音羽, 神山莉穂, 勝又彩央里, 古川夏凪, 本田そら, 石綿星南, 蔵本美結, 永野恵, 佐藤詩識, 末永祐月, 吉橋柚花, 浅井七海, 稲垣香織, 武藤小麟, 山内瑞葵, 安田叶, 伊藤きらら, 立仙愛理, 御供茉白, พิมรภัส ผดุงวัฒนะโชค, Stephanie Pricilla Indarto Putri, 藤園麗, 矢作萌夏, 長友彩海, 大盛真歩, 多田京加, 山根涼羽, 黒須遥香, 小林蘭, 岡田梨奈, 大竹ひとみ, 齋藤陽菜, 道枝咲, 佐藤美波, 鈴木優香, 長谷川新奈, 山﨑空, 新井彩永",AKB48（エーケービーフォーティーエイト）は、日本の女性アイドルグループ。秋元康のプロデュースにより、2005年に東京・秋葉原（東京都千代田区外神田）を拠点として活動を開始した。運営会社および所属事務所は株式会社DH[注釈 1]、所属レーベルはEMI Records（ユニバーサルミュージック）。AKB48グループにおいて最初に発足したグループである。結成から約20年間にわたり、現在も活動を継続している。チーム制は休止中である。,511629.0,59.0,女性グループ
2019,NHK紅白歌合戦,DA PUMP,7.0,DA PUMP 〜ONE TEAMメドレー〜[• 7],"J-POP, ダンス, ポップ, ヒップホップ",Group,日本,"m.c.A, T, 今井大介, SASA, Shungo.","ISSA, YORI, TOMO, KIMI, U-YEAH, KENZO",情報なし,"SHINOBU, YUKINARI, KEN, ISSA, DAICHI, KENZO, KIMI, TOMO, U‐YEAH, YORI",概要なし,372701.0,49.0,その他
2019,NHK紅白歌合戦,Foorin,1.0,パプリカ -紅白スペシャルバージョン-,J-POP,maleソロ,Kōchi,,,情報なし,情報なし,「パプリカ」（英: Paprika）は、小中学生[注 1]の音楽ユニット「Foorin」（フーリン）の楽曲。作詞・作曲・編曲・プロデュースは米津玄師。,37681.0,36.0,その他
2019,NHK紅白歌合戦,GENERATIONS,1.0,EXPerience Greatness,J-POP,maleソロ,Kōchi,,,情報なし,"Leonardo Corradi, Tony Match, Fred Wesley",「GENERATIONS」（ジェネレーションズ）は、柿原徹也の楽曲。宮崎誠により制作された。2枚目のシングルとして2013年9月18日にKiramuneから発売された。,692476.0,53.0,男性グループ
2019,NHK紅白歌合戦,Hey! Say! JUMP,3.0,上を向いて歩こう 〜令和スペシャルバージョン〜,J-POP,男性グループ,日本,,"Hey! Say! 7, 山田涼介, 知念侑李, 中島裕翔, Hey! Say! BEST, 有岡大貴, 髙木雄也, 伊野尾慧, 八乙女光, 薮宏太",情報なし,"森本龍太郎, 岡本圭人, 有岡大貴, 知念侑李, 伊野尾慧, 中島裕翔, 髙木雄也, 薮宏太, 山田涼介, 八乙女光, Hey! Say! 7, Hey! Say! BEST",Hey! Say! JUMP（ヘイ セイ ジャンプ）は、日本の男性アイドルグループ。所属事務所はSTARTO ENTERTAINMENT。所属レコード会社はストームレーベルズ。2007年9月24日結成発表。2007年11月14日、CDデビュー。,211048.0,59.0,男性グループ
2019,NHK紅白歌合戦,King Gnu,1.0,白日,"J-POP, ミクスチャー, ロック, オルタナティヴ, ロック, サイケデリック, ロック, ヒップホップ, ジャズ, クラシック",Group,"日本, 東京都",,"常田大希, （, ギター, ボーカル, ）, 勢喜遊, （, ドラムス, サンプラー, ）, 新井和輝, （, ベース, シンセベース, ）, 井口理, （ボーカル, キーボード, ）",情報なし,情報なし,King Gnu（キングヌー）は、日本の4人組ロックバンド。所属レーベルはアリオラジャパン。公式ファンクラブは「CLUB GNU」。,3967069.0,72.0,男性ソロ
2019,NHK紅白歌合戦,Kis-My-Ft2,1.0,Everybody Go,J-POP,男性グループ,日本,,"千賀健永, 宮田俊哉, 横尾渉, 藤ヶ谷太輔, 玉森裕太, 二階堂高嗣",情報なし,"飯田恭平, 北山宏光, 藤ヶ谷太輔, 宮田俊哉, 二階堂高嗣, 千賀健永, 玉森裕太, 横尾渉",Kis-My-Ft2（キスマイフットツー）は、日本の男性アイドルグループ。所属事務所はSTARTO ENTERTAINMENT。レーベルはavex traxを経てMENT RECORDING。略称は「キスマイ」。,41569.0,53.0,男性グループ
2019,NHK紅白歌合戦,LiSA,1.0,紅蓮華,"ポップ, ロック, J-POP, ロック, ポップ, パンク, アニメソング",ソロ,"日本, 岐阜県, 関市",,,情報なし,Love is Same All,LiSA（リサ、1987年〈昭和62年〉6月24日 - ）は、日本の女性歌手、シンガーソングライター。本名（出生名）、織部 里沙（おりべ りさ）。,3460897.0,71.0,女性ソロ
2019,NHK紅白歌合戦,Little Glee Monster,3.0,ECHO,J-POP,Group,日本,,"かれん（古賀かれん）, MAYU（吉田真悠）, アサヒ（小林あさひ）, ミカ（藤平美香）, 結海（永井結海）, miyou（カマラみゆアイダ）",情報なし,"荒井麻珠, 芹奈, アサヒ, かれん, Buzz Connections, manaka, MAYU",概要なし,812411.0,56.0,その他
2019,NHK紅白歌合戦,MISIA,4.0,アイノカタチメドレー[• 29],"R&B, J-POP, ソウル, ジャズ",ソロ,"日本, 長崎県, 対馬市","鷺巣詩郎, 黒田卓也, エリカ, バドゥ, マーカス, ミラー, など",,情報なし,情報なし,概要なし,1326.0,31.0,女性ソロ
2019,NHK紅白歌合戦,Official髭男dism,1.0,Pretender,"J-POP, ポップ, ロック",Group,"日本, 島根県",,"藤原聡, （, ボーカル, ピアノ, ）, 小笹大輔, （, ギター, ）, 楢﨑誠, （, ベース, サックス, ）, 松浦匡希, （, ドラムス, ）",情報なし,"藤原聡, 松浦匡希, 楢﨑誠, 楢﨑誠, 楢﨑誠, 小笹大輔, 小笹大輔",Official髭男dism（オフィシャルヒゲダンディズム、英: Official HIGE DANdism）は、日本の4人組バンド。所属事務所はラストラム・ミュージックエンタテインメント。レコードレーベルはポニーキャニオン内のIRORI Records。愛称および略称は「ヒゲダン」。公式ファンクラブは「BROTHERS」[注釈 1]、「Stand By You」[注釈 2]。ファンダムネームは「髭団」。,296.0,22.0,その他
2019,NHK紅白歌合戦,Perfume,12.0,FUSION -紅白Ver.-[• 18],"J-POP, テクノ歌謡, テクノポップ, エレクトロニカ, フューチャーポップ, EDM, チップチューン, テクノ, シンセポップ, ハウス, エレクトロ, ポップ, フューチャー, ベース",Group,"日本, 広島県","中田ヤスタカ, MIKIKO","樫野有香, （かしゆか）, 西脇綾香, （あ〜ちゃん）, 大本彩乃, （のっち）",情報なし,"河島佑香, 樫野有香, 西脇綾香, 大本彩乃, チーム・アミューズ!!",Perfume（パフューム）は、日本の音楽ユニット。中田ヤスタカが楽曲プロデュースする広島県出身の3人組テクノポップユニットである。,890528.0,59.0,女性グループ
2019,NHK紅白歌合戦,RADWIMPS,2.0,天気の子 紅白スペシャル[• 21],"インディー, ロック, エクスペリメンタル, ロック, エモ, ポップ, ロック, ポスト, パンク",Group,"日本, 神奈川県, 横浜市",,"野田洋次郎, （, ボーカル, ギター, ピアノ, ）, 武田祐介（, ベース, コーラス, ）, 山口智史（, ドラムス, コーラス）",情報なし,"桑原彰, 野田洋次郎, 武田祐介, 山口智史, 山口智史",RADWIMPS（ラッドウィンプス）は、日本のロックバンド。,4615788.0,76.0,その他
2019,NHK紅白歌合戦,Superfly,4.0,フレア,"J-POP, ロック",Group,"日本, 愛媛県, 松山市","蔦谷好位置, 多保孝一, 松岡モトキ","越智志帆, （, ボーカル, ）",情報なし,"多保孝一, 越智志帆, The Yogurts",Superfly（スーパーフライ）は、越智志帆（おちしほ）がボーカルを務める日本の音楽ユニット。所属レーベルはユニバーサルシグマ、マネジメントは44 CARAT。,1558887.0,63.0,その他
2019,NHK紅白歌合戦,TWICE,3.0,Let's Dance Medley 2019[• 6],"J-POP, K-POP, R&B, エレクトロニック, ダンス",Group,Seoul,,,情報なし,"채영, 다현, JEONGYEON, JIHYO, MINA, もも, NAYEON, SANA, TZUYU",TWICE（トゥワイス）,22345538.0,87.0,その他
2019,NHK紅白歌合戦,aiko,14.0,花火,J-POP,femaleソロ,"日本, 大阪府, 吹田市","島田昌典, OSTER project, トオミヨウ",,情報なし,Radio Darlings,概要なし,57.0,13.0,女性ソロ
2019,NHK紅白歌合戦,いきものがかり,11.0,風が吹いている,"ポップ, ロック, J-POP",Group,"日本, 神奈川県","本間昭光, 亀田誠治, 島田昌典, 江口亮","吉岡聖恵, （, ボーカル, ）, 水野良樹, （, ギター, ピアノ, ）",情報なし,"山下穂尊, 水野良樹, 吉岡聖恵",概要なし,,,その他
2019,NHK紅白歌合戦,おしりたんてい,0.0,ププッとフムッとかいけつダンス,"冒険, コメディ, ファミリー, 動物",maleソロ,Kōchi,,,情報なし,情報なし,『おしりたんてい』は、トロル作の絵本、児童書、スマートフォンアプリ、アニメシリーズ。またはそれらの主人公の名前。,0.0,0.0,その他
2019,NHK紅白歌合戦,ゆず,10.0,紅白SPメドレー 2019-2020[• 24],"J-POP, アニメ, ロック",Group,Yokohama,,,情報なし,"岩沢厚治, 北川悠仁, THE HAJIMALS",ユズ（柚子、学名: Citrus junos）はミカン科ミカン属の常緑小高木。柑橘類の1つ。ホンユズとも呼ばれる。消費量・生産量ともに日本が最大である。果実の酸味と香りが好まれて、果汁は少なく、主に果皮を日本料理の香りづけに使う。,1974458.0,59.0,その他
2019,NHK紅白歌合戦,ジャニーズJr.,0.0,Let's Go to 2020 Tokyo,J-POP,Group,Kōchi,,ジャニーズJr.一覧,情報なし,情報なし,概要なし,,,その他
2019,NHK紅白歌合戦,ダイアモンド☆ユカイ,0.0,君はともだち,ロック,ソロ,"日本, 東京都, （, 埼玉県, さいたま市, 育ち）",RED WARRIORS,,情報なし,"RED WARRIORS, RED WARRIORS, RED WARRIORS, RED WARRIORS",ダイアモンド☆ユカイ（1962年〈昭和37年〉3月12日 - ）は、日本のシンガーソングライター、俳優。本名および旧芸名、田所 豊（たどころ ゆたか）。,,,男性ソロ
2019,NHK紅白歌合戦,ビートたけし,1.0,浅草キッド,,maleソロ,"東京都, 足立区, 島根",,,情報なし,情報なし,概要なし,96.0,1.0,男性ソロ
2019,NHK紅白歌合戦,三山ひろし,5.0,望郷山河 〜第3回 けん玉世界記録への道〜,演歌,ソロ,"日本, 高知県, 南国市",,,情報なし,情報なし,三山 ひろし（みやま ひろし、1980年9月17日 - ）は、日本の演歌歌手。高知県南国市出身。,15015.0,33.0,男性ソロ
2019,NHK紅白歌合戦,三浦大知,3.0,Blizzard,"R&B, J-POP, ポップ",ソロ,"日本, 沖縄県","KREVA, Folder",,情報なし,"Folder, RADIO MONKEES",概要なし,10.0,0.0,男性ソロ
2019,NHK紅白歌合戦,丘みどり,3.0,紙の鶴,演歌,ソロ,"日本, 兵庫県, 姫路市",,,情報なし,情報なし,丘 みどり（おか みどり、1984年（昭和59年）7月26日 - ）は、日本の女性演歌歌手。兵庫県姫路市出身。所属事務所はアービング。,15189.0,32.0,女性ソロ
2019,NHK紅白歌合戦,中元みずき,0.0,イントゥ・ジ・アンノウン〜心のままに,J-POP,ソロ,"日本, 広島県, 広島市",,,情報なし,情報なし,Mizki / 中元みずき（なかもと みずき、2000年4月28日 - ）は、日本の歌手。広島県広島市出身。2021年からMizkiとして活動。,,,その他
2019,NHK紅白歌合戦,乃木坂46,5.0,シンクロニシティ,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照",情報なし,"永島聖羅, 深川麻衣, 伊藤万理華, 中元日芽香, 川村真洋, 生駒里奈, 斎藤ちはる, 若月佑美, 能條愛未, 川後陽菜, 西野七瀬, 衛藤美彩, 斉藤優里, 桜井玲香, 井上小百合, 中田花奈, 松村沙友理, 高山一実, 生田絵梨花, 星野みなみ, 樋口日奈, 和田まあや, 齋藤飛鳥, 秋元真夏, 白石麻衣, 伊藤純奈, 伊藤かりん, 堀未央奈, 渡辺みり愛, 新内眞衣, 山崎怜奈, 鈴木絢音, 寺田蘭世, 佐々木琴子, 北野日奈子, 西川七海, 松井玲奈, 相楽伊織, 伊藤かりん, 寺田蘭世, 大園桃子, 山下美月, 阪口珠美, 向井葉月, 与田祐希, 伊藤理々杏, 岩本蓮加, 久保史緒里, 中村麗乃, 佐藤楓, 梅澤美波, 吉田綾乃クリスティー, 早川聖来, 遠藤さくら, 賀喜遥香, 金川紗耶, 掛橋沙耶香, 北川悠理, 清宮レイ, 柴田柚菜, 田村真佑, 筒井あやめ, 矢久保美緒, 林瑠奈, 黒見明香, 松尾美佑, 佐藤璃果, 弓木奈於, 一ノ瀬美空, 池田瑛紗, 井上和, 五百城茉央, 川﨑桜, 中西アルノ, 小川彩, 岡本姫奈, 奥田いろは, 菅原咲月, 冨里奈央, 海邉朱莉, 川端晃菜, 大越ひなの, 愛宕心響, 増田三莉音, 瀬戸口心月, 矢田萌華, 小津玲奈, 長嶋凛桜, 森平麗心, 鈴木佑捺",概要なし,263.0,11.0,女性グループ
2019,NHK紅白歌合戦,五木ひろし,49.0,VIVA LA VIDA! 〜生きてるっていいね!〜,"演歌, 歌謡曲",ソロ,"日本, 福井県, 三方郡",,,情報なし,情報なし,五木 ひろし（いつき ひろし、1948年〈昭和23年〉3月14日 - ） は、日本の歌手、作曲家、俳優。現在は演歌歌手として記されることが多い。京都府生まれ、福井県三方郡美浜町出身。所属事務所は株式会社五木プロモーション。レコード会社は、ファイブズ・エンタテインメント。妻は元女優の和由布子。,60409.0,43.0,男性ソロ
2019,NHK紅白歌合戦,坂本冬美,31.0,祝い酒 〜祝!令和バージョン〜,"演歌, 歌謡曲, J-POP",femaleソロ,"日本, 和歌山県, 西牟婁郡, 上富田町",,,情報なし,HIS,坂本 冬美（さかもと ふゆみ、本名同じ、1967年〈昭和42年〉3月30日 - ）は、日本の演歌歌手。,114245.0,45.0,女性ソロ
2019,NHK紅白歌合戦,天童よしみ,24.0,大阪恋時雨,"演歌, 歌謡曲, アニメソング",ソロ,"日本, 大阪府, 八尾市",,,情報なし,情報なし,天童 よしみ（てんどう よしみ、本名：吉田 芳美〈よしだ よしみ〉、1954年〈昭和29年〉9月26日 - ）は、日本の女性演歌歌手、女優。,25659.0,34.0,女性ソロ
2019,NHK紅白歌合戦,山内惠介,5.0,唇スカーレット,演歌,ソロ,"日本, 福岡県",,,情報なし,情報なし,山内 惠介（やまうち けいすけ、1983年5月31日 - ）は、日本の演歌歌手。福岡県糸島郡前原町（後の前原市、現在の糸島市）出身。星座は双子座。身長178cm、体重58kg。血液型O型。「演歌界の貴公子」とも呼ばれる。愛称は、惠(けい)ちゃん。,,,男性ソロ
2019,NHK紅白歌合戦,島津亜矢,6.0,糸,"演歌, J-POP, など",ソロ,"日本, 熊本県, 鹿本郡, 植木町, （現：, 熊本市, 北区, ）",,,情報なし,情報なし,島津 亜矢（しまづ あや、1971年（昭和46年）3月28日 - ）は日本の女性演歌歌手。本名は島津 亜矢子（しまづ あやこ）。熊本県鹿本郡植木町（現：熊本市北区）出身。オフィス風所属。,31820.0,38.0,女性ソロ
2019,NHK紅白歌合戦,嵐,11.0,嵐×紅白スペシャルメドレー[• 30],"J-POP, ダンス, バンド",Group,Honolulu,,,情報なし,"相葉雅紀, 松本潤, 二宮和也, 大野智, 櫻井翔",嵐（あらし、英語: storm）は、激しく吹く風、強風、暴風、損害を引き起こすような強風を指す言葉で、暴風雨のように雨や雪、雷を伴うものも含む。,14438900.0,84.0,その他
2019,NHK紅白歌合戦,嵐,0.0,カイト,"J-POP, ダンス, バンド",Group,Honolulu,,,情報なし,"相葉雅紀, 松本潤, 二宮和也, 大野智, 櫻井翔",嵐（あらし、英語: storm）は、激しく吹く風、強風、暴風、損害を引き起こすような強風を指す言葉で、暴風雨のように雨や雪、雷を伴うものも含む。,14438900.0,84.0,その他
2019,NHK紅白歌合戦,日向坂46,1.0,キュン,J-POP,女性グループ,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照",情報なし,"影山優佳, 柿崎芽実, 井口眞緒, 東村芽依, 齊藤京子, 佐々木久美, 高本彩花, 高瀬愛奈, 潮紗理菜, 加藤史帆, 佐々木美玲, 渡邉美穂, 濱岸ひより, 金村美玖, 河田陽菜, 小坂菜緒, 松田好花, 宮田愛萌, 丹生明里, 富田鈴花, 上村ひなの, 森本茉莉, 髙橋未来虹, 山口陽世, 岸帆夏, 藤嶌果歩, 平尾帆夏, 平岡海月, 石塚瑶季, 小西夏菜実, 宮地すみれ, 清水理央, 正源司陽子, 竹内希来里, 渡辺莉奈, 山下葉留花",日向坂46（ひなたざかフォーティーシックス、Hinatazaka46）は、日本の女性アイドルグループである。秋元康のプロデュースにより、2015年11月30日に結成。2019年2月11日までは、けやき坂46名義で活動していた[注釈 1]。2019年3月27日にシングルデビュー。,,,女性グループ
